Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B9323,Eagle,Australia,Urban,Stormy,Avoid Predators,87.3406201905731,-35.72149846694731,80.78557068711348,-107.88884801028604,2846.71,39.0,49.82,3211,410,23.6,49.5,53,1006.1,1.8,Yes,17,-90.7,Nov,Oct,7,6,Satellite,Yes,382,Medium,Excellent,No,Injury,Researcher_A,20.2,Failed,Yes,109,71,High
B9324,Hawk,Asia,Grassland,Foggy,Breeding,58.875817942520115,80.11982080593765,-23.980629211519357,-65.56596156415145,2726.1,49.1,50.3,3736,702,-4.5,5.0,66,1007.2,11.7,No,15,-76.4,Sep,Nov,10,1,GPS,Yes,143,High,Excellent,No,Storm,Researcher_C,10.2,Failed,No,81,27,High
B9325,Swallow,South America,Coastal,Foggy,Breeding,47.09918093286572,-144.54132968170245,35.19526620312378,-128.6047803486785,2247.88,43.3,47.57,2998,592,11.8,56.8,63,1009.8,19.2,No,84,-56.2,Nov,Apr,13,2,Radio,No,364,Low,Poor,Yes,Lost Signal,Researcher_B,28.6,Failed,Yes,113,93,High
B9326,Hawk,Africa,Forest,Windy,Avoid Predators,34.445320868122394,89.83022521827581,-60.233936881597074,98.27774780611946,2134.82,46.6,53.32,3258,864,19.5,16.9,19,954.9,9.0,Yes,77,-83.6,Oct,Dec,11,3,GPS,No,138,High,Good,No,Predator,Researcher_A,26.6,Failed,Yes,79,90,High
B9327,Crane,Europe,Grassland,Clear,Feeding,48.649300004498116,37.046945370132875,-7.126585454744131,149.03982737204984,2390.11,51.9,51.89,9850,220,3.1,52.5,41,1046.3,7.4,Yes,38,-67.7,Nov,Apr,14,3,GPS,No,357,Low,Fair,Yes,N/A,Researcher_A,10.1,Failed,No,115,48,Moderate
B9328,Warbler,Asia,Grassland,Windy,Feeding,89.02716408729827,46.82983524718969,66.82923335506683,-169.2256311895993,2931.77,53.9,48.01,1838,607,18.8,16.5,67,1016.0,18.8,No,11,-66.2,Apr,Dec,5,5,GPS,Yes,287,High,Good,Yes,Injury,Researcher_C,19.7,Successful,Yes,97,38,Low
B9329,Hawk,Asia,Mountain,Rainy,Climate Change,48.634433480257314,-156.72106791990558,-32.40101158671435,112.86289253924707,1919.7,46.5,50.86,2886,376,-7.7,24.5,86,970.4,1.3,No,93,-71.9,Oct,May,10,3,Radio,No,424,Low,Poor,Yes,N/A,Researcher_B,25.3,Failed,Yes,68,5,Low
B9330,Goose,Europe,Urban,Rainy,Breeding,-26.711858759701137,42.52860422218001,-71.06353223746808,-92.96806207903282,1853.33,55.0,44.52,6312,274,16.6,12.6,15,1026.3,1.7,Yes,73,-68.5,May,Oct,7,7,Satellite,Yes,395,Medium,Good,Yes,Injury,Researcher_A,22.2,Successful,No,90,60,Low
B9331,Swallow,Africa,Forest,Stormy,Breeding,20.50593352803058,-2.1160714228226993,4.088400455255382,-4.691084603483063,2902.75,39.5,43.1,2228,290,-5.5,2.9,18,955.9,19.8,No,55,-81.0,Oct,Nov,11,7,Satellite,Yes,78,Medium,Fair,No,Lost Signal,Researcher_B,20.5,Successful,No,43,75,High
B9332,Warbler,Europe,Grassland,Windy,Feeding,-29.353857091229557,-5.089499165900207,-10.883756468878076,89.35890468534313,2297.0,73.1,52.46,9397,270,20.7,35.8,93,975.6,2.4,Yes,68,-68.7,Apr,Apr,12,3,GPS,Yes,257,Medium,Excellent,Yes,Predator,Researcher_A,9.9,Failed,No,39,79,Low
B9333,Goose,Australia,Grassland,Stormy,Breeding,84.61177978620074,-64.1327760751808,-48.68286657848705,2.467555932376996,2428.39,39.2,50.43,6901,520,19.5,48.3,18,978.9,19.4,Yes,74,-73.1,Mar,Jun,5,1,GPS,Yes,182,Low,Excellent,No,Lost Signal,Researcher_B,8.4,Failed,Yes,107,22,Low
B9334,Warbler,South America,Forest,Clear,Feeding,72.02515190862607,-177.2590019975034,73.01074070648971,-96.75003639485095,2438.03,41.6,46.23,6995,289,18.0,43.8,40,952.8,4.7,No,35,-62.4,Mar,May,6,5,Radio,No,126,High,Poor,No,Injury,Researcher_A,24.5,Successful,Yes,14,50,High
B9335,Eagle,Australia,Grassland,Foggy,Climate Change,12.171640943309129,-27.850535983382912,18.303612872445555,146.21965233120608,2662.51,19.5,54.11,4427,310,1.6,58.2,93,1042.5,14.5,Yes,90,-59.2,Nov,Jun,6,1,GPS,No,384,High,Fair,No,Predator,Researcher_C,19.1,Successful,Yes,56,99,Low
B9336,Crane,South America,Grassland,Foggy,Avoid Predators,50.629275808820836,-35.670159278734104,-27.50874807001091,33.68975145272205,3126.15,33.1,44.48,2616,798,20.1,54.5,52,1004.7,10.1,Yes,31,-74.2,Feb,Apr,5,6,Satellite,No,71,Low,Excellent,No,Storm,Researcher_A,26.5,Successful,Yes,58,65,High
B9337,Eagle,Europe,Grassland,Windy,Avoid Predators,73.74364973491751,-27.790053365290817,89.30362302970929,155.25200995384802,1968.44,46.9,51.22,5685,529,8.7,8.4,77,982.2,4.6,Yes,41,-64.9,Apr,Mar,2,1,GPS,Yes,161,Medium,Good,Yes,N/A,Researcher_C,15.0,Failed,No,52,94,Low
B9338,Goose,Australia,Wetland,Stormy,Avoid Predators,-46.15195254181933,40.317842368815604,-65.23808341037517,124.7908816570411,2714.83,47.8,52.09,4413,899,14.1,37.6,47,997.2,18.4,No,31,-69.2,Nov,Oct,4,0,GPS,Yes,13,Medium,Excellent,Yes,Injury,Researcher_B,15.9,Successful,No,80,46,High
B9339,Goose,Africa,Wetland,Stormy,Climate Change,14.306734247184835,-72.0337628663451,62.63127226506501,135.57155131965686,2488.11,49.2,55.3,3404,422,20.8,28.5,48,1005.0,17.2,No,31,-81.2,Apr,Jun,5,7,Radio,No,211,Low,Excellent,No,N/A,Researcher_A,15.4,Successful,No,103,48,Low
B9340,Goose,Australia,Urban,Clear,Breeding,-3.2910625345412967,-83.02195827567549,-48.48751155891149,-49.78341540336967,2654.03,54.3,51.41,1591,556,6.7,11.2,47,1036.1,2.9,No,43,-73.5,Nov,Jun,8,6,Radio,Yes,9,Low,Excellent,Yes,Storm,Researcher_B,18.9,Failed,No,5,24,Moderate
B9341,Stork,Asia,Mountain,Stormy,Climate Change,48.886443871729455,-0.7987393896191293,-46.88876557746688,175.43344700514098,3618.35,56.3,52.1,2733,841,34.8,45.1,90,1038.0,4.8,Yes,35,-78.1,Mar,Jun,4,9,GPS,Yes,235,Medium,Fair,No,Predator,Researcher_A,6.3,Successful,Yes,50,51,Moderate
B9342,Crane,South America,Forest,Rainy,Breeding,-21.76514615991084,33.234363354686366,-0.3308043167015313,126.86200692943748,1883.94,52.4,63.45,3863,467,-7.2,29.0,49,953.7,9.0,Yes,74,-65.9,Sep,Apr,14,7,GPS,Yes,306,Low,Poor,No,Lost Signal,Researcher_B,18.6,Successful,Yes,116,11,High
B9343,Warbler,South America,Mountain,Rainy,Breeding,37.6163351474745,24.238233596412357,29.149554567153416,-58.461483053085274,2803.84,45.0,54.45,2582,506,22.9,41.9,90,998.7,9.4,Yes,25,-79.7,May,Mar,5,2,Satellite,Yes,105,High,Poor,No,Storm,Researcher_A,27.2,Successful,Yes,62,61,High
B9344,Goose,Africa,Mountain,Rainy,Avoid Predators,-17.461243977887193,137.39102428737124,34.28335755215808,142.70952868371023,3049.91,39.2,46.62,6788,468,0.8,3.7,43,1032.7,3.9,No,53,-69.2,Mar,Apr,13,8,Satellite,No,201,Medium,Poor,Yes,Injury,Researcher_B,26.4,Successful,No,118,84,High
B9345,Goose,South America,Wetland,Windy,Feeding,-70.00652436398924,96.89186100413542,-86.01702550151417,91.90541891566494,1999.43,48.6,50.18,4080,765,34.2,6.8,53,1000.0,4.3,No,95,-63.1,Apr,May,4,7,Radio,Yes,238,High,Excellent,Yes,Predator,Researcher_B,27.4,Failed,No,84,79,High
B9346,Warbler,South America,Urban,Rainy,Feeding,-70.7181423105029,-161.21163730499654,-38.36556842444871,81.04932927138037,2377.43,41.4,54.58,8151,170,13.9,26.6,52,1026.6,15.5,No,26,-79.5,Sep,Nov,3,9,GPS,No,347,Medium,Poor,No,Lost Signal,Researcher_B,24.2,Failed,Yes,106,29,Low
B9347,Eagle,Africa,Mountain,Rainy,Avoid Predators,-68.56986158042628,22.851149453315628,28.90873354924213,-177.75870103444083,2241.54,63.3,47.19,8745,877,25.3,1.2,45,950.4,9.8,No,34,-57.0,May,Oct,6,4,Satellite,Yes,151,Medium,Excellent,Yes,N/A,Researcher_B,24.6,Failed,Yes,5,82,High
B9348,Eagle,Australia,Mountain,Foggy,Breeding,-84.14642233221088,-29.58688458364435,70.1522628638026,-171.87554963393225,3203.65,50.8,53.59,5834,473,-0.9,11.4,31,1015.7,17.5,No,77,-53.6,May,Nov,9,1,Satellite,No,136,Medium,Good,Yes,Lost Signal,Researcher_A,27.6,Failed,Yes,82,85,High
B9349,Goose,Europe,Grassland,Windy,Climate Change,5.935170887418963,-50.02153436975129,30.580359913134473,70.12531219308616,2501.9,45.2,40.87,1836,819,29.6,50.3,30,961.4,17.1,No,60,-81.1,Feb,Mar,7,9,Radio,No,409,Medium,Good,No,N/A,Researcher_A,27.9,Successful,No,49,31,Moderate
B9350,Swallow,Australia,Forest,Rainy,Avoid Predators,30.942482757072284,164.8425262047889,-42.14136334435756,-79.67392383895962,1698.19,37.5,51.99,6519,556,33.4,28.2,27,1039.0,18.4,No,86,-74.1,Sep,Dec,3,6,Satellite,No,470,Medium,Good,Yes,Predator,Researcher_B,22.9,Successful,No,53,23,Moderate
B9351,Stork,Asia,Urban,Clear,Avoid Predators,-67.18888767137588,-15.55351828990112,1.3990948177891767,-158.93339501984127,3637.4,54.6,49.55,3546,215,14.3,42.9,56,1043.9,9.0,No,31,-76.5,Oct,Nov,6,7,Radio,Yes,100,Low,Poor,No,Predator,Researcher_A,28.2,Successful,No,69,73,Moderate
B9352,Eagle,Asia,Forest,Rainy,Climate Change,20.13444003989015,78.99656218878147,26.563755374172572,-77.05761812240037,3332.95,52.4,47.86,4214,380,28.3,9.8,23,1035.8,13.6,No,51,-68.8,Jan,Jun,2,1,Radio,Yes,389,High,Excellent,Yes,Lost Signal,Researcher_B,8.8,Successful,No,108,61,Moderate
B9353,Swallow,South America,Wetland,Windy,Breeding,17.593214086424155,168.15130918445647,-65.63891683853556,121.64741079677674,2966.46,53.0,43.83,7556,472,20.1,23.0,37,1011.8,1.7,Yes,49,-76.9,Apr,May,13,9,Satellite,No,78,High,Good,No,Storm,Researcher_C,9.4,Successful,Yes,43,99,Moderate
B9354,Stork,Asia,Mountain,Stormy,Avoid Predators,-63.52307074856477,-125.63995107513203,8.08324258811571,-10.57975302191889,2394.11,45.5,54.17,1492,521,1.0,49.1,71,959.4,1.1,Yes,48,-60.4,Sep,May,13,3,Satellite,Yes,384,Low,Fair,Yes,Predator,Researcher_C,20.0,Failed,Yes,58,67,Low
B9355,Goose,Europe,Mountain,Foggy,Avoid Predators,-17.265132006972607,-160.33814562637696,-5.1000789505209525,41.608533122023005,1950.39,32.7,53.27,8951,221,31.3,2.6,27,1040.6,4.3,Yes,48,-75.7,Nov,Nov,4,7,Satellite,No,236,Low,Fair,No,Injury,Researcher_B,18.4,Successful,Yes,19,32,Low
B9356,Crane,South America,Coastal,Foggy,Breeding,45.924427758777114,-67.09671739907178,-29.403353746557528,108.18194913763313,2373.76,55.6,49.07,2987,370,25.1,19.0,37,1020.4,8.7,Yes,99,-61.1,May,Jun,1,0,GPS,Yes,169,High,Poor,Yes,Storm,Researcher_C,8.5,Failed,No,67,35,High
B9357,Hawk,Asia,Forest,Windy,Climate Change,-86.98391540063793,-164.0000644749701,22.236780286581435,-63.585190121593484,2964.15,54.7,48.67,8010,771,30.1,30.7,92,988.4,8.0,No,46,-75.3,Mar,Apr,4,0,Radio,No,65,Low,Good,Yes,N/A,Researcher_B,24.2,Successful,Yes,40,42,Moderate
B9358,Hawk,North America,Wetland,Rainy,Climate Change,-63.549380898290124,-137.96473994874495,24.518932745483255,-175.9874730405064,2404.31,43.4,50.0,6645,544,6.3,37.3,43,1004.1,10.1,No,91,-57.7,May,Nov,6,3,GPS,No,412,Medium,Poor,No,N/A,Researcher_C,6.8,Successful,No,90,1,Low
B9359,Goose,North America,Coastal,Clear,Feeding,89.24910737845403,177.01553610750204,84.86458308725605,-63.604409108056046,2220.69,58.4,44.46,9998,419,10.4,8.8,88,1029.7,13.3,No,48,-62.0,Nov,Dec,11,8,Radio,No,310,Medium,Excellent,Yes,N/A,Researcher_A,13.0,Successful,No,32,18,Low
B9360,Eagle,North America,Coastal,Rainy,Feeding,42.03808148683072,165.66440571639583,-12.90506446567872,164.40422035709474,1761.36,56.5,58.5,4032,663,3.0,55.5,88,982.9,18.4,Yes,81,-75.5,Sep,Mar,11,4,Radio,Yes,187,Medium,Good,No,Lost Signal,Researcher_C,22.6,Failed,Yes,75,99,Low
B9361,Swallow,North America,Grassland,Rainy,Climate Change,-6.4565497405339585,68.86535722520273,5.6280879870650296,-6.377405140065747,2039.44,62.9,51.17,2222,454,5.1,44.2,29,1040.0,16.5,Yes,70,-63.8,Oct,Nov,12,0,Satellite,No,437,High,Poor,No,N/A,Researcher_A,8.8,Failed,Yes,106,61,Moderate
B9362,Crane,Australia,Coastal,Clear,Feeding,23.364254176492537,91.07531985755008,-61.649535425281385,25.130737360063335,1808.92,55.4,41.21,1531,379,1.7,3.8,46,1030.1,18.9,Yes,30,-79.8,Nov,May,3,8,Satellite,No,147,Medium,Poor,Yes,Lost Signal,Researcher_C,20.8,Failed,Yes,52,33,High
B9363,Warbler,North America,Coastal,Foggy,Feeding,62.3197747077254,-129.4228520485108,8.705220997642442,93.7545695283851,2559.95,50.3,63.65,6681,222,22.7,26.7,45,1041.9,7.5,No,84,-61.8,Sep,Jun,7,5,GPS,No,306,Low,Fair,Yes,N/A,Researcher_A,6.0,Successful,No,52,92,Low
B9364,Stork,South America,Grassland,Rainy,Breeding,61.61482539965462,34.2848073435631,-83.50452914852251,-138.62398371121628,2905.29,60.1,50.34,5774,268,7.1,53.4,59,965.3,19.8,Yes,91,-73.1,Mar,Nov,1,2,GPS,No,430,High,Excellent,Yes,Injury,Researcher_B,28.5,Failed,Yes,76,96,Moderate
B9365,Goose,Africa,Mountain,Stormy,Avoid Predators,-31.55374161698272,-124.41141201306144,-63.0220365977641,84.2169480590648,1862.17,52.7,54.8,1775,213,22.9,54.0,86,980.4,1.1,Yes,48,-70.9,Apr,Dec,14,2,GPS,Yes,27,High,Excellent,No,Injury,Researcher_B,26.5,Successful,No,119,13,High
B9366,Crane,Australia,Mountain,Stormy,Feeding,-1.5675439418596682,-43.780983803207135,-59.17557537088551,-72.80839927893396,1667.3,56.9,51.07,3938,701,20.3,52.8,60,1026.4,4.6,Yes,46,-76.4,Oct,Oct,5,3,Satellite,No,342,Low,Excellent,Yes,Lost Signal,Researcher_C,11.4,Successful,Yes,23,73,High
B9367,Crane,Africa,Urban,Windy,Feeding,24.849917369755858,-55.6757908596673,23.87504115079247,-40.261861582513916,2503.8,35.2,51.12,5854,200,15.0,7.1,80,963.8,7.6,Yes,84,-60.0,Nov,Dec,6,6,Satellite,Yes,446,High,Fair,Yes,N/A,Researcher_C,6.8,Successful,Yes,35,68,Low
B9368,Eagle,South America,Coastal,Windy,Breeding,-77.05855502737127,41.025766027826194,12.113035332127808,-82.98364890840284,2385.55,55.7,46.24,1230,634,20.2,30.0,94,1039.9,12.8,Yes,14,-59.2,Sep,Jun,12,0,Radio,No,206,Low,Good,No,Lost Signal,Researcher_A,16.7,Failed,Yes,81,27,Moderate
B9369,Stork,South America,Forest,Clear,Climate Change,80.24338789033541,-151.31048084058244,53.646652249999505,-124.72360339433544,2669.0,49.2,62.39,9851,630,14.9,27.3,27,986.8,4.4,No,91,-78.4,Nov,Nov,2,8,GPS,No,396,Medium,Poor,No,Storm,Researcher_C,22.8,Failed,Yes,101,61,High
B9370,Crane,Europe,Mountain,Clear,Feeding,-12.106471380772874,-142.7536548281871,-6.408102263076586,-49.873905428593446,1750.18,57.2,47.34,3885,273,22.4,25.3,73,994.0,11.6,Yes,16,-84.8,Sep,Mar,5,2,Radio,No,368,High,Excellent,Yes,N/A,Researcher_C,20.6,Successful,No,91,3,Low
B9371,Eagle,Australia,Wetland,Windy,Avoid Predators,-23.244781093573152,39.57549271633249,-4.525877364009972,-145.9299784528823,3067.56,51.4,47.1,6011,238,4.7,22.8,83,1042.8,19.0,No,72,-76.8,Jan,Apr,14,2,Radio,Yes,60,Medium,Fair,No,Injury,Researcher_B,16.2,Failed,No,8,9,High
B9372,Swallow,Africa,Forest,Rainy,Feeding,73.27806506096866,49.0023564982655,-60.919914217580754,124.12010156290353,2708.73,51.7,48.32,7694,150,25.2,51.5,71,1020.6,10.0,Yes,49,-68.4,Apr,Jun,6,4,GPS,No,260,Medium,Fair,No,Injury,Researcher_A,14.1,Successful,No,65,62,Low
B9373,Eagle,North America,Urban,Foggy,Avoid Predators,-68.70840322444116,-57.64232691246211,43.686257351367516,-69.85931336942888,3065.67,48.8,49.05,7433,146,3.4,47.5,76,1005.4,9.5,Yes,20,-81.8,Mar,Apr,10,8,GPS,Yes,156,Medium,Fair,Yes,Lost Signal,Researcher_B,9.9,Successful,Yes,64,69,Low
B9374,Swallow,South America,Coastal,Stormy,Climate Change,-82.93305647032047,-127.12639399578518,-89.34247338265162,55.30223459766651,2267.27,35.3,49.38,4896,117,34.1,11.3,96,959.9,6.6,Yes,19,-81.8,May,Mar,12,3,Radio,Yes,165,Low,Good,No,Lost Signal,Researcher_B,5.0,Successful,No,10,14,Low
B9375,Swallow,North America,Grassland,Clear,Feeding,33.300434214049304,138.9887696849804,-13.519642833657059,-73.1895999888774,3008.29,51.9,50.29,8342,191,7.4,47.0,79,974.0,19.1,No,39,-80.7,Sep,Apr,11,8,GPS,Yes,85,Low,Excellent,No,N/A,Researcher_B,24.9,Failed,No,91,78,Low
B9376,Warbler,Africa,Urban,Windy,Avoid Predators,-20.699465741081255,-160.93843277604034,-56.10148359545952,-104.14654496865894,2216.25,53.8,46.46,1316,818,-9.4,40.7,68,997.8,16.5,Yes,80,-82.7,Feb,Oct,6,2,Radio,No,454,Medium,Good,No,Lost Signal,Researcher_B,10.4,Successful,Yes,100,67,High
B9377,Warbler,Australia,Forest,Stormy,Avoid Predators,47.605645589419055,78.25518633769644,48.78178641755707,76.91655542285957,2987.16,49.1,51.74,5217,523,10.9,2.8,39,1006.9,19.2,No,11,-64.9,May,Oct,14,4,Radio,Yes,446,High,Poor,No,Injury,Researcher_C,24.6,Failed,Yes,101,59,Moderate
B9378,Crane,Asia,Grassland,Clear,Avoid Predators,-77.66196992518401,-129.58390147378168,31.210444923682502,44.64137539444681,2233.44,56.2,54.92,6109,131,33.0,6.3,24,1035.0,14.1,Yes,81,-70.9,Mar,Dec,14,6,GPS,No,244,High,Good,No,Storm,Researcher_B,12.5,Failed,No,64,62,Low
B9379,Eagle,Asia,Wetland,Clear,Climate Change,-20.92371416363045,49.454607033700796,37.218367770675385,-101.48222476117819,1545.44,47.0,44.52,4504,520,18.5,56.9,11,1023.4,5.5,No,23,-58.2,Mar,Mar,4,2,Radio,Yes,267,High,Fair,No,Injury,Researcher_B,29.4,Failed,No,26,23,High
B9380,Warbler,South America,Grassland,Rainy,Avoid Predators,-47.6414618316998,58.916104894403844,-63.255980574635316,40.3546134190976,2920.55,41.0,61.06,6566,806,-5.4,31.8,12,1031.8,16.3,Yes,49,-81.6,Sep,Apr,3,1,GPS,Yes,314,High,Good,Yes,N/A,Researcher_A,14.9,Failed,Yes,44,59,Moderate
B9381,Swallow,Europe,Grassland,Clear,Breeding,43.129175930387504,109.53346933273332,30.386533258855934,-178.1993960137732,2191.43,47.4,39.47,6040,523,-5.1,59.9,19,962.1,18.0,No,22,-76.4,Apr,Dec,4,6,Radio,No,5,Low,Poor,Yes,Predator,Researcher_B,26.4,Failed,No,58,92,Moderate
B9382,Warbler,North America,Wetland,Foggy,Climate Change,-49.10938012307314,-37.79097038264254,34.36086776767084,-116.31074162392358,2973.82,59.4,49.42,1144,790,10.2,57.9,68,1034.7,7.7,Yes,43,-59.1,Oct,Dec,4,7,GPS,Yes,407,Medium,Good,Yes,Lost Signal,Researcher_B,12.5,Successful,Yes,91,96,High
B9383,Stork,South America,Mountain,Clear,Avoid Predators,-7.569839740616132,-172.15327143619902,-89.52532475339052,81.99143222321123,1687.37,44.0,47.79,8094,296,0.1,46.1,29,974.8,2.3,Yes,27,-69.9,Sep,Nov,4,5,Satellite,No,3,Medium,Good,No,Predator,Researcher_B,21.3,Failed,Yes,101,52,Low
B9384,Crane,Europe,Mountain,Foggy,Climate Change,57.39795920460813,111.97777894883734,-32.831845359931194,-32.34576005057687,1612.65,56.4,52.38,3804,488,17.2,19.3,83,1027.7,12.6,Yes,26,-63.9,Feb,Mar,6,3,GPS,Yes,370,Medium,Excellent,No,Predator,Researcher_B,21.8,Successful,Yes,28,17,Moderate
B9385,Eagle,North America,Grassland,Rainy,Climate Change,74.77029638360452,-20.135513023727782,-74.28812737636228,-106.69360069838612,2295.63,52.1,49.65,5373,463,32.0,11.6,25,1004.6,2.0,No,23,-75.1,May,Dec,6,0,Satellite,Yes,336,Medium,Poor,Yes,Lost Signal,Researcher_A,19.5,Successful,No,84,70,Moderate
B9386,Eagle,Africa,Grassland,Foggy,Breeding,40.06904285983998,124.95233505512903,32.65096183406824,2.129895727291853,2507.02,47.6,45.17,5368,188,33.5,0.7,13,1024.3,8.6,No,98,-70.1,Feb,Mar,9,0,Satellite,No,179,Low,Fair,Yes,Lost Signal,Researcher_B,14.5,Successful,No,67,56,Moderate
B9387,Hawk,Asia,Urban,Stormy,Avoid Predators,-12.738885924068342,99.35458187794097,-51.820439434661715,-12.521879632751848,1630.37,58.2,52.21,3297,667,31.5,9.3,33,1032.6,11.9,Yes,12,-92.2,Feb,Nov,1,0,GPS,Yes,357,Medium,Good,Yes,Storm,Researcher_C,24.7,Failed,No,57,56,Moderate
B9388,Eagle,Europe,Mountain,Clear,Climate Change,12.957457453691958,-0.6095443562406899,-42.36132325872209,48.21706530069446,2193.97,47.3,53.41,8315,475,3.3,52.7,65,1019.8,10.7,No,81,-56.4,Jan,Apr,13,0,Radio,No,261,Low,Good,Yes,Injury,Researcher_A,5.4,Failed,Yes,95,52,Moderate
B9389,Crane,North America,Wetland,Windy,Climate Change,34.144190487448896,179.78378723734545,-75.9007664153729,-153.88620482150537,1926.74,53.2,50.41,4469,471,33.9,42.8,97,1049.7,8.2,No,72,-62.4,Apr,Mar,8,8,GPS,No,324,High,Poor,Yes,N/A,Researcher_C,7.8,Successful,Yes,42,54,Moderate
B9390,Stork,South America,Coastal,Windy,Avoid Predators,67.48787278334126,-13.652972267108652,-2.914800251040319,114.96586698921425,2545.97,62.6,47.83,6534,238,3.9,50.8,58,1043.8,12.5,Yes,77,-89.8,May,Mar,8,9,GPS,Yes,246,Medium,Excellent,Yes,Predator,Researcher_B,24.7,Failed,No,112,70,Moderate
B9391,Eagle,North America,Coastal,Foggy,Breeding,69.94331725685251,70.74166321690535,-84.05409429137129,-159.0203595855066,3613.86,66.9,59.1,4038,651,18.2,50.4,15,982.8,2.8,Yes,91,-71.8,Feb,May,3,3,Radio,No,192,High,Excellent,Yes,N/A,Researcher_C,15.4,Failed,No,72,27,High
B9392,Hawk,South America,Grassland,Rainy,Feeding,77.57450846790246,61.12937517222562,62.206598317501914,-16.61210116566943,2281.14,43.2,62.52,1565,365,30.1,58.5,18,1011.8,13.0,No,84,-63.8,Feb,Mar,10,8,Radio,No,398,Low,Fair,No,N/A,Researcher_C,14.7,Failed,No,55,7,Moderate
B9393,Crane,Asia,Grassland,Foggy,Avoid Predators,55.92799780332879,6.504017412087819,-85.25411279706961,75.7702885206007,2180.51,57.1,44.72,1026,222,19.6,42.0,11,1036.8,10.7,Yes,95,-65.5,Apr,May,11,9,GPS,Yes,469,Low,Poor,No,Storm,Researcher_A,15.7,Successful,Yes,90,79,High
B9394,Swallow,Asia,Coastal,Foggy,Feeding,-63.576371530499976,30.726104041525275,-78.90485504727886,-55.86802752063335,2562.64,63.5,57.72,9169,712,34.8,33.7,85,974.1,2.2,Yes,69,-67.4,May,Jun,14,1,Radio,Yes,104,Medium,Poor,No,N/A,Researcher_C,12.5,Successful,Yes,107,22,High
B9395,Goose,North America,Urban,Foggy,Avoid Predators,44.575116009523754,107.49915424009197,25.273193979147692,147.6426708158615,3480.26,65.8,55.91,4543,747,5.7,35.5,92,1006.5,15.4,No,98,-63.5,May,Apr,7,6,Satellite,Yes,481,Low,Good,Yes,Predator,Researcher_A,22.2,Successful,Yes,82,48,High
B9396,Goose,North America,Urban,Stormy,Avoid Predators,56.62662724137917,25.78077640598329,75.04803414457868,91.88346828804066,1944.44,47.5,55.16,4358,480,-4.6,40.9,25,1013.7,17.0,Yes,83,-71.8,Mar,Oct,9,8,Radio,Yes,119,Low,Poor,No,N/A,Researcher_A,13.0,Failed,No,60,86,Low
B9397,Swallow,South America,Urban,Stormy,Climate Change,68.01685698174907,-17.9466100976353,70.58180423595542,-26.622696651321803,2521.73,43.9,41.42,4039,712,-0.1,27.5,19,953.5,16.1,Yes,55,-74.5,Feb,Mar,3,0,Satellite,No,29,High,Excellent,Yes,Lost Signal,Researcher_A,8.7,Successful,No,16,66,Low
B9398,Warbler,South America,Forest,Foggy,Avoid Predators,76.46704103120865,58.34969086448737,-74.94650801750478,-113.82249824177222,3747.66,55.0,50.7,6798,582,-1.7,40.9,57,1026.0,5.4,Yes,51,-65.9,Jan,Apr,2,7,Radio,No,220,Low,Fair,Yes,Lost Signal,Researcher_C,10.9,Successful,Yes,73,43,High
B9399,Eagle,Europe,Wetland,Rainy,Breeding,1.6487664333205316,-167.2167472661808,-38.079590104969874,-164.36199291465064,2155.83,54.9,58.47,8151,256,30.7,35.6,12,1046.7,7.3,Yes,21,-75.6,Jan,Oct,7,6,Satellite,No,20,Medium,Poor,Yes,Storm,Researcher_C,29.7,Successful,Yes,41,51,High
B9400,Goose,Europe,Forest,Clear,Breeding,27.91668512237588,-140.690204998424,3.7866342352101583,108.59915787145468,2243.03,39.1,43.72,3616,634,11.0,9.6,30,970.0,12.5,No,15,-64.5,Apr,Jun,8,5,Satellite,Yes,392,Medium,Excellent,No,N/A,Researcher_B,25.3,Failed,No,87,98,High
B9401,Warbler,Europe,Grassland,Windy,Avoid Predators,-88.28050020894557,-134.84650319251764,-85.20772703463604,-110.06127149175865,2964.64,56.2,52.52,7136,533,13.2,6.7,53,955.5,14.3,No,66,-69.0,Nov,Jun,14,9,Radio,No,240,Low,Poor,No,Lost Signal,Researcher_C,9.6,Successful,Yes,16,37,Low
B9402,Goose,North America,Urban,Stormy,Climate Change,13.101042184638118,-26.723641122703185,5.155670798726845,-82.91729722361951,3401.95,58.5,46.45,2370,702,-2.2,13.1,84,959.1,12.1,No,45,-65.3,Oct,May,11,4,Radio,Yes,252,Low,Fair,No,Lost Signal,Researcher_C,24.3,Failed,Yes,51,24,Moderate
